date,avg_execution_price,total_volume_usd,avg_volume_usd,total_pnl,avg_pnl,avg_position,avg_fee,unique_traders,classification,value
2024-07-18,2995.8028266666665,649704.85,10828.414166666666,3803.884311,63.398071849999994,-718.8119416666667,3.7899444,2,Greed,61.0
2024-07-19,8050.626695652173,150269.42,6533.453043478262,2155.891114,93.73439626086956,-895.4349413043477,2.2867081739130435,2,Greed,60.0
2024-07-20,124.94923650375941,244362.21,918.65492481203,2299.169566,8.643494609022557,-7701.568093984962,0.30360307518797,2,Greed,74.0
2024-07-21,27.973419642857145,234307.46,523.0077232142856,-2960.716887,-6.608743051339286,-21268.516991964283,0.14447174107142854,2,Greed,74.0
2024-07-22,481.8778051948052,304213.8,1975.4142857142856,1517.119876,9.851427766233765,-17065.60236948052,0.6328541298701299,2,Greed,70.0
2024-07-23,23.578924594594596,358526.54,968.9906486486486,89890.302206,242.9467627189189,31888.89354702703,0.16011655675675676,3,Greed,71.0
2024-07-24,115.88352861011111,69207.93,768.977,625.561479,6.9506831,13048.44156016389,0.6118586555555555,5,Greed,69.0
2024-07-25,2688.136446210769,528555.31,6776.350128205129,916.7382600000001,11.753054615384617,32956.52669205128,2.8741784102564103,3,Greed,68.0
2024-07-26,826.2452972302632,548587.65,3609.1292763157894,2766.513113,18.200744164473683,315.74097103289455,1.3589935197368421,4,Greed,68.0
2024-07-27,2922.802513681579,905199.75,15880.697368421053,6400.623656,112.2916430877193,-132.1717784210526,5.558243754385964,2,Greed,72.0
2024-07-28,607.7397125,43254.68,2703.4175,587.29903,36.706189375,-1693.4746125,0.946195125,2,Greed,71.0
2024-07-29,48349.08078974359,327199.14,8389.72153846154,330.80445399999996,8.482165487179486,-712.0488197435898,2.9364021538461538,2,Greed,74.0
2024-07-30,3295.4833333333336,36006.47,6001.078333333334,0.0,0.0,49.64471666666666,2.1003773333333333,1,Greed,67.0
2024-07-31,256.78039232558143,84506.54,1965.2683720930231,765.690884,17.806764744186047,-8173.890776744187,0.6878434186046513,2,Greed,61.0
2024-08-01,18740.473002526316,227774.53,3996.044385964912,167.080017,2.9312283684210527,166376.4956409386,1.8964041403508771,4,Neutral,52.0
2024-08-02,14406.321016984128,396320.37,6290.799523809524,782.3681909999999,12.418542714285714,33155.55129620317,2.3098486031746033,3,Greed,57.0
2024-08-03,2718.8256902127027,290532.86,7852.239459459459,464.1897,12.545667567567568,58286.87483621623,2.936570432432432,5,Fear,37.0
2024-08-04,11138.705859755904,1207744.07,9509.795826771655,-122672.000883,-965.9212667952756,77198.73645929685,3.5110412204724413,5,Fear,34.0
2024-08-05,14847.670722625,420495.4,5256.1925,-13013.665169,-162.6708146125,105213.607632875,2.533989475,4,Fear,26.0
2024-08-06,1056.048024274299,61478.38,574.5642990654205,267.318048,2.4982995140186914,56143.665529618695,0.5852455981308411,2,Extreme Fear,17.0
2024-08-07,1.594288883939394,2492.77,75.53848484848484,188.789255,5.720886515151515,59895.80629000363,0.11370314545454546,3,Fear,29.0
2024-08-08,520.3884688888888,16299.35,1811.038888888889,-40.712216999999995,-4.5235796666666666,48585.02089251111,0.7386661111111111,2,Extreme Fear,20.0
2024-08-09,4675.996384345139,503204.86,3494.4781944444444,18082.071276,125.56993941666666,11778.072933701389,1.2864887547222221,5,Neutral,48.0
2024-08-10,1.8675185526136362,11339.29,128.8555681818182,0.0,0.0,115962.98122553182,0.5691271352272728,2,Fear,40.0
2024-08-11,892.9076233333334,44230.21,1842.9254166666667,847.7766200000001,35.32402583333334,310418.394425,1.7054702916666666,2,Fear,39.0
2024-08-12,855.5521279583332,54167.32,1128.4858333333334,858.6705000000001,17.88896875,144534.02000633333,0.7514978124999999,3,Fear,25.0
2024-08-13,458.5604338260869,20797.87,904.2552173913043,212.08102,9.220913913043479,203108.84856102697,0.7796903043478259,3,Fear,31.0
2024-08-14,971.82196148,66710.03,2668.4012,2168.9015130000003,86.75606052,373571.58924496005,1.8597242399999998,3,Fear,30.0
2024-08-15,0.032253416666666666,1522.3700000000001,126.86416666666668,0.0,0.0,680674.15515,1.3752175,1,Fear,29.0
2024-08-16,13243.149667228572,166382.84,4753.795428571429,825.230544,23.578015542857145,318257.5798848572,2.3196554857142857,2,Fear,27.0
2024-08-17,0.17191166666666666,30248.96,1008.2986666666667,-288.283113,-9.609437100000001,318914.1177235167,0.5698846333333333,2,Fear,25.0
2024-08-18,2467.2810786666664,62804.48,4186.965333333334,307.201888,20.480125866666665,7.8977003686666665,1.4654371333333336,2,Fear,31.0
2024-08-19,58542.625,100315.03,12539.37875,339.69958299999996,42.462447874999995,0.3873825,4.38878225,1,Fear,28.0
2024-08-20,1739.2645333333332,49914.8,4159.566666666667,192.602844,16.050237,-366.36385,1.4558478333333333,2,Fear,30.0
2024-08-21,141.46601248275863,104990.41,724.0717931034483,656.200925,4.525523620689655,-1567.4541986206896,0.2534247103448276,2,Fear,26.0
2024-08-23,2683.83,63509.56,6350.956,1005.30527,100.53052699999999,-0.09547000000000025,2.2228342,1,Fear,34.0
2024-08-24,46230.142857142855,34999.67,4999.952857142857,0.0,0.0,-4.293645714285715,1.7499831428571428,2,Greed,56.0
2024-08-25,19585.087261176468,21950.28,1291.1929411764704,0.0,0.0,376559.33165235294,1.5472707647058823,2,Neutral,54.0
2024-08-26,2263.875,92611.27,15435.211666666668,231.236918,38.539486333333336,653.1993583333334,5.383821999999999,2,Greed,55.0
2024-08-27,372.7858502784,70250.16,1405.0032,0.0,0.0,317026.9957868,1.04107104,2,Neutral,48.0
2024-08-28,15309.777777777777,71160.06999999999,7906.674444444444,1333.359645,148.15107166666667,31.36288,2.767336222222222,2,Fear,30.0
2024-08-29,60802.0,9995.85,9995.85,0.0,0.0,0.0,3.498547,1,Fear,29.0
2024-08-30,11097.769382833334,37233.24,6205.54,256.464,42.744,934.5630074,2.1718626666666663,4,Fear,34.0
2024-08-31,11030.937086423235,107507.43000000001,3161.983235294118,10.882801,0.3200823823529412,2405.177706470588,1.1751563235294118,3,Fear,29.0
2024-09-01,44.57331249999999,12359.68,1029.9733333333334,137.433093,11.452757750000002,-1304.8965716666667,0.36048841666666664,1,Fear,26.0
2024-09-02,2426.1,30000.42,15000.21,0.0,0.0,68.349,5.250074,1,Fear,26.0
2024-09-04,5402.028013264706,131480.97,3867.0873529411765,1065.785132,31.346621529411763,305434.9363461765,1.8697125588235293,2,Fear,27.0
2024-09-05,7.79e-05,0.84,0.84,0.0,0.0,10818.93703,0.0,1,Fear,29.0
2024-09-06,215.73034285714286,39047.1,929.6928571428571,-1104.856765,-26.306113452380952,4019.9604233333334,0.3253922857142857,2,Extreme Fear,22.0
2024-09-08,0.11756,0.11,0.11,0.0,0.0,0.93414,0.0,1,Fear,29.0
2024-09-09,0.0115,4014.4300000000003,2007.2150000000001,0.0,0.0,1021003.16055,17.45395,1,Fear,26.0
2024-09-10,1557.6705000000002,2547.28,849.0933333333334,-219.729659,-73.24321966666666,438476.7027666667,2.4301333333333335,2,Fear,33.0
2024-09-11,1.5e-05,0.54,0.54,0.0,0.0,35870.82982,0.0,1,Fear,37.0
2024-09-14,0.010652363636363637,1014.8000000000001,92.25454545454546,0.0,0.0,1290198.8531309091,2.7619390909090913,2,Neutral,50.0
2024-09-18,3.120756620689655,13633.5,94.02413793103449,-878.684794,-6.059895131034483,116513.14479199999,0.2188478827586207,1,Neutral,45.0
2024-09-19,0.9843423684210526,1521.8700000000001,80.09842105263158,0.0,0.0,1080310.357626316,1.5056663157894736,1,Neutral,49.0
2024-09-20,17153.90225,332873.38,20804.58625,9585.03428,599.0646425,-568.710596875,6.8323144375,2,Neutral,54.0
2024-09-21,4.30038695652174,165648.12,7202.092173913044,36165.56933,1572.416057826087,24296.09565217391,2.5207322173913043,1,Neutral,54.0
2024-09-22,62701.0,19999.739999999998,6666.579999999999,0.0,0.0,0.24225,2.3333023333333336,1,Neutral,52.0
2024-09-23,63672.0,40334.29,20167.145,334.760796,167.380398,0.23823,7.058501000000001,1,Neutral,50.0
2024-09-24,0.4286068,7118.63,711.863,0.0,0.0,1150150.757351,1.2966142,2,Neutral,54.0
2024-09-25,42295.14844444444,52754.130000000005,5861.570000000001,0.0,0.0,-3160.3517722222223,1.9738529999999999,2,Greed,59.0
2024-09-26,24173.9921375,113711.93000000001,14213.991250000001,439.812513,54.976564125,-7643.1171825,3.9185255,2,Neutral,50.0
2024-09-27,11807.956114285715,126097.04,2251.732857142857,0.0,0.0,-18978.922995892855,0.669701982142857,2,Greed,61.0
2024-09-28,4.101,29199.21,7299.8025,0.0,0.0,-26550.364999999998,0.7007800000000001,1,Greed,64.0
2024-09-30,6063.712550943396,214669.85,2025.1872641509435,2710.626288,25.571946113207545,-30818.39715528302,0.6192224150943396,2,Greed,61.0
2024-10-01,62044.5,139954.32,34988.58,0.0,0.0,1.83578,12.2460025,1,Neutral,50.0
2024-10-02,60911.0,99954.34,24988.585,0.0,0.0,3.7032475,8.746004249999999,1,Fear,42.0
2024-10-03,26799.238066666665,132935.69,14770.632222222222,100.375782,11.152864666666666,491.7307866666667,5.169721222222223,2,Fear,37.0
2024-10-04,0.0011,0.34,0.34,0.0,0.0,307.367829,0.0,1,Fear,41.0
2024-10-05,60568.594601856756,605605.74,16367.722702702702,5767.161892,155.86924032432432,63.44648043243244,5.728696513513514,2,Neutral,49.0
2024-10-06,62166.40909090909,300130.56,13642.298181818182,130.487079,5.9312308636363635,-0.30976,4.774804227272727,1,Neutral,50.0
2024-10-07,63684.42857142857,219984.65,10475.459523809524,0.0,0.0,-4.82207619047619,3.6664102857142855,1,Neutral,50.0
2024-10-08,58825.33341509444,434584.13,12071.781388888889,5396.546638,149.90407327777777,7.177104472222222,4.225117222222222,2,Neutral,49.0
2024-10-09,61800.92857142857,220399.93,15742.852142857142,396.06272,28.290194285714286,0.8050550000000001,5.509997642857143,1,Neutral,49.0
2024-10-10,59323.25,300024.33999999997,18751.521249999998,0.0,0.0,4.391618125,6.563031875,1,Fear,39.0
2024-10-11,59195.38462157692,488904.19,18804.007307692307,8885.327477,341.74336450000004,175.9861126923077,6.581392076923077,2,Fear,32.0
2024-10-12,62726.0,159713.4,15971.34,541.55471,54.155471,-0.611799,5.5899684999999995,1,Neutral,49.0
2024-10-13,62778.2,60002.42,6000.242,0.0,0.0,0.313465,2.1000841,1,Neutral,50.0
2024-10-14,64693.8,61916.020000000004,12383.204000000002,1913.61958,382.72391600000003,0.489938,4.3341208,1,Neutral,48.0
2024-10-15,66652.28571428571,81173.36,11596.194285714286,1170.2260760000001,167.17515371428573,0.2371414285714286,4.058667571428571,1,Greed,65.0
2024-10-16,67576.54545454546,80229.17,7293.560909090909,219.480876,19.95280690909091,0.14958636363636366,2.5527458181818186,1,Greed,73.0
2024-10-17,67400.11111111111,140531.75,15614.638888888889,36.11496,4.0127733333333335,0.22342111111111113,5.465123,2,Greed,71.0
2024-10-18,67397.0,120331.43000000001,20055.238333333335,333.219141,55.536523499999994,0.7015033333333333,7.019333,1,Greed,73.0
2024-10-19,68391.25,99996.86,24999.215,0.0,0.0,0.36507,8.749725250000001,1,Greed,72.0
2024-10-20,4280.33074875,176447.86000000002,1837.9985416666668,389.155797,4.05370621875,-9977.2101628125,0.6172651979166667,2,Greed,73.0
2024-10-21,4316.762150867052,324117.99,1873.5143930635838,2464.915564,14.248066843930635,-14255.178997398843,0.6350175895953757,2,Greed,72.0
2024-10-22,67047.0,60000.36,20000.12,0.0,0.0,2.5173066666666664,7.000041333333333,1,Greed,70.0
2024-10-23,30954.322222222225,210006.07,11667.003888888888,-46.489941,-2.5827745,7.122402777777777,4.083450611111111,1,Greed,71.0
2024-10-25,56633.085333333336,427883.18,14262.772666666666,13235.862071,441.19540236666666,-6745.406718666667,4.794730466666667,2,Greed,72.0
2024-10-26,2.6499333333333337,88668.86,14778.143333333333,42471.99413,7078.6656883333335,-13628.766666666668,1.4187006666666668,1,,
2024-10-27,67737.75,90664.41,22666.1025,666.6623079999999,166.66557699999998,0.633035,7.933135,1,Greed,74.0
2024-10-28,52838.49888384615,121495.25,9345.788461538461,167.28016200000002,12.867704769230771,94020.66508846154,3.2517953846153844,2,Greed,72.0
2024-10-29,51081.13156396226,613267.8099999999,11571.09075471698,801.170876,15.11643162264151,-140.08964905660378,4.049881396226415,2,Greed,72.0
2024-10-30,646.6885008,11830.85,473.23400000000004,9.150023,0.36600091999999995,-4672.438332,0.14387952,1,Extreme Greed,77.0
2024-10-31,42753.894183125,896173.36,18670.278333333332,1214.043811,25.292579395833332,-237.16660687499999,6.514811000000001,3,Extreme Greed,77.0
2024-11-01,27379.532136956524,260981.03,11347.001304347827,1040.475736,45.238075478260875,8083.628513478261,3.941516304347826,2,Extreme Greed,75.0
2024-11-02,68880.0,40000.0,20000.0,0.0,0.0,1.07776,6.9999985,1,Greed,72.0
2024-11-03,45208.04899166667,129055.66,21509.27666666667,0.0,0.0,16662.185636666665,6.734025333333334,2,Greed,74.0
2024-11-04,49681.014294444445,451811.97,12550.332499999999,2799.410474,77.76140205555555,18891.41010888889,4.392616111111112,2,Greed,70.0
2024-11-05,67511.4,200627.23,20062.723,678.4759280000001,67.8475928,1.452014,7.021952400000001,1,Greed,70.0
2024-11-06,58370.23423933333,123906.9,8260.46,2817.83723,187.85581533333334,701.084926,2.8911606666666665,2,Greed,70.0
2024-11-07,1338.6989985840708,111335.3,985.2681415929204,4493.353136,39.764187044247784,167375.9950541629,0.23166763168141594,3,Extreme Greed,77.0
2024-11-08,46749.91446666667,270700.44,6941.036923076923,-64.41354100000007,-1.6516292564102582,668.1017651282052,2.4071347948717947,2,Extreme Greed,75.0
2024-11-09,8015.27303244186,193384.41,2248.655930232558,102.90894,1.196615581395349,-22169.93237790698,0.7695872441860464,2,Extreme Greed,75.0
2024-11-10,22619.335545589594,413636.7,2390.963583815029,991.114334,5.728984589595376,-31373.868432890173,0.8226216531791908,3,Extreme Greed,78.0
2024-11-11,6882.198738908847,1570572.42,4210.649919571046,6749.630996,18.09552545844504,-60029.76693967829,1.0641033512064344,4,Extreme Greed,76.0
2024-11-12,33638.82797450292,1226354.52,7171.663859649123,3494.399394,20.435084175438597,-8868.139725614035,2.5023675614035086,4,Extreme Greed,80.0
2024-11-13,46411.560992520834,515336.37,10736.174375,7846.402274,163.46671404166668,231.9112747916666,3.7330014166666667,5,Extreme Greed,84.0
2024-11-14,33402.97117528182,1008361.81,9166.925545454545,4563.509225,41.4864475,540634.3717973636,3.0457163818181816,2,Extreme Greed,88.0
2024-11-15,47181.7405247651,1427858.42,9582.942416107382,4140.740438,27.790204281879195,972.0838752348994,3.1303859932885905,4,Extreme Greed,80.0
2024-11-16,8005.464557764331,303296.07,1931.822101910828,2769.521909,17.640266936305732,3310.365004522293,0.6380337770700637,4,Extreme Greed,86.0
2024-11-17,13599.930072669855,1215987.57,5818.122344497608,882.975285,4.224762129186603,-905.9047267464115,1.297185114832536,4,Extreme Greed,90.0
2024-11-18,13431.133118797688,2084339.58,6024.102832369942,4470.815187,12.921431176300578,3999.561134710982,1.286428725433526,7,Extreme Greed,83.0
2024-11-19,15993.576337872131,628031.15,2059.118524590164,2958.268991,9.699242593442623,-2741.574901147541,0.6606128950819672,5,Extreme Greed,90.0
2024-11-20,9792.793397765454,1999514.1199999999,3635.480218181818,4210.0928969999995,7.654714358181818,86029.09331743636,1.1710133981818183,5,Extreme Greed,83.0
2024-11-21,7300.062138975701,598300.62,1118.3189158878504,1692.430891,3.1634222261682243,39084.98276,0.37126778878504674,5,Extreme Greed,82.0
2024-11-22,9893.695111284242,1646713.62,2425.2041531664213,-18105.345617,-26.664721085419732,41031.52684836524,0.6427673917525772,6,Extreme Greed,94.0
2024-11-23,4723.455523900826,516245.68,1422.1644077134986,2901.531638,7.993200104683195,19301.342857052343,0.4259555564738292,4,Extreme Greed,93.0
2024-11-24,19953.478843476743,664952.28,3866.001627906977,945.550386,5.497385965116279,28910.33215215116,1.1778088720930233,3,Extreme Greed,80.0
2024-11-25,14680.957598172548,937410.87,3676.1210588235294,5523.740734,21.66172836862745,28094.826063960783,1.1128615725490196,2,Extreme Greed,82.0
2024-11-26,10192.743361337749,1146902.44,3797.6901986754965,1094.809359,3.6251965529801327,20370.962199271526,1.0307896622516557,4,Extreme Greed,79.0
2024-11-27,19940.432149488264,1444242.53,6780.481361502348,-2654.495633,-12.462420812206572,3585.834336760563,2.0643874929577466,2,Extreme Greed,75.0
2024-11-28,4420.7387338072285,1894225.15,5705.497439759036,-127075.39958499999,-382.75722766566264,45.95090265060241,0.9505482198795182,5,Extreme Greed,77.0
2024-11-29,1859.8201062210942,794262.91,2021.0252162849874,176844.994152,449.98726247328244,28663.940068078115,0.48969907269720103,11,Extreme Greed,78.0
2024-11-30,3435.1424477873725,1732193.7,4643.950938337802,37316.69352,100.04475474530831,11483.757911642948,1.4808990335120644,8,Extreme Greed,84.0
2024-12-01,6389.235122030456,814711.82,1958.441875,40886.364494,98.28453003365385,18184.968293473583,0.5898647869711539,9,Extreme Greed,81.0
2024-12-02,6137.360651434223,585243.56,2167.568740740741,18489.604313,68.48001597407408,8389.984791455556,0.5477326429259259,8,Extreme Greed,80.0
2024-12-03,2354.399729529412,1084666.53,2900.177887700535,23576.539285,63.03887509358289,13921.79072131278,0.8838852719518716,8,Extreme Greed,76.0
2024-12-04,3922.991142316614,769287.65,2411.5600313479626,292891.815021,918.1561599404388,151982.25861053224,0.5410859487460815,7,Extreme Greed,78.0
2024-12-05,4881.7428253070175,1256750.79,2756.0324342105264,71574.11848800001,156.96078615789474,2332.2629164455484,0.7736090421710526,8,Extreme Greed,84.0
2024-12-06,15604.850347196028,3471019.22,8612.950918114144,-92624.643895,-229.83782604218362,7551.158018925931,1.7171061684119107,10,Greed,72.0
2024-12-07,1359.7200135328949,451733.42,1485.965197368421,85906.279067,282.5864442993421,-47071.11105384875,0.3567501246710526,6,Extreme Greed,75.0
2024-12-08,1787.932218347619,932939.72,2221.2850476190474,15965.933436,38.014127228571425,-30589.775355230788,0.5575687701428572,6,Extreme Greed,79.0
2024-12-09,3534.2818935269015,983949.68,1825.5096103896105,6310.967676,11.708659881261596,15604.680434561353,0.32425498410018555,10,Extreme Greed,78.0
2024-12-10,2885.2128903966163,3150424.08,1973.94992481203,39325.770231,24.640206911654136,29865.685533334276,0.2841733617481203,11,Extreme Greed,78.0
2024-12-11,4356.6742505249795,2194098.33,1796.9683292383293,319051.554217,261.30348420720725,37221.38219646437,0.3386643980835381,12,Greed,74.0
2024-12-12,2265.6843708274846,4557189.87,2358.7939285714288,599151.795008,310.1199767122153,21366.19142231589,0.361783359994824,14,Extreme Greed,83.0
2024-12-13,4577.503724812446,2880824.64,2455.9459846547315,31935.901745,27.22583268968457,10060.93200647844,0.3863831000511509,11,Extreme Greed,76.0
2024-12-14,2159.9074581732793,2369561.78,1918.6735060728743,167801.399244,135.87157833522267,6344.007520937555,0.1879282955708502,12,Extreme Greed,83.0
2024-12-15,1595.8074837011786,2583269.81,1522.256812021214,97525.315279,57.4692488385386,18001.48229920512,0.13631736616381848,15,Extreme Greed,80.0
2024-12-16,3014.2459456306633,2740808.97,2597.9231943127966,166774.344133,158.07994704549765,11516.508651782673,0.38118488720379146,13,Extreme Greed,83.0
2024-12-17,1052.0018582095724,5233597.63,2696.3408706852138,219591.305172,113.13307839876352,10949.825591980783,0.38441029674394644,16,Extreme Greed,87.0
2024-12-18,5035.001314213366,3798887.07,2658.423421973408,13682.994673,9.575223703988803,7088.470547001805,0.48386841862141355,13,Extreme Greed,81.0
2024-12-19,2950.7475688442946,8241709.39,2468.316678646301,62744.004486000005,18.79125621024259,30845.93235520288,0.3163321890026954,13,Extreme Greed,75.0
2024-12-20,1281.1534623320258,7681274.71,3087.3290635048234,254969.660039,102.47976689670418,23985.258815348512,0.486671344766881,15,Greed,74.0
2024-12-21,3657.2952470862583,4382875.12,2607.302272456871,150022.163157,89.24578415050566,9350.125717465258,0.40475407324806667,8,Greed,73.0
2024-12-22,1463.3598931589147,3087320.22,3988.7858139534887,352197.163973,455.03509557235145,-7957.258054872223,0.4303060006847545,8,Greed,73.0
2024-12-23,1741.0217452281254,6771878.26,2885.333728163613,-29430.626577,-12.53967898466127,2151.2948376477034,0.5116731770643375,14,Greed,70.0
2024-12-24,11362.672453045592,1767036.11,5227.917485207101,14813.780116,43.827751822485205,-2077.187963506598,1.1443267462426037,11,Greed,73.0
2024-12-25,3392.6270428030766,347889.35,1672.5449519230767,756.6570469999998,3.637774264423076,-1678.022463810673,0.3198018375961538,6,Greed,73.0
2024-12-26,4755.660897423242,2205242.65,3163.9062410329984,60228.639722,86.41124780774749,-563.3470711406457,0.7508737424390244,7,Extreme Greed,79.0
2024-12-27,13201.857670753847,347913.0,1338.126923076923,2672.811035,10.280042442307693,-1123.533398654,0.3405986407692308,7,Greed,74.0
2024-12-28,4138.285644782609,281555.01,1748.7888819875777,940.673623,5.842693310559007,-2127.5074577062114,0.30067386726708073,7,Greed,72.0
2024-12-29,7062.877761626865,344628.54,1714.5698507462685,2884.067927,14.348596651741294,-49687.932827553734,0.35879282139303487,7,Greed,73.0
2024-12-30,12587.64033930592,1073865.73,3532.453059210526,9009.738137,29.637296503289473,781.5550532050987,0.9371918436842105,9,Greed,65.0
2024-12-31,28739.599964186276,877164.62,2866.551045751634,5445.01281,17.794159509803922,270846.1009186264,0.8709686638235294,6,Greed,64.0
2025-01-01,8822.579264114584,282582.1,2943.5635416666664,-9528.065345,-99.25068067708334,3815.7647845532297,0.3292123146875,6,Greed,66.0
2025-01-02,10094.891613861495,774674.84,2145.9136842105263,8716.519087,24.145482235457067,1845.9160559970912,0.4879215878947369,9,Greed,70.0
2025-01-03,9803.075828159448,771208.99,1518.1279330708662,6028.486793,11.867099986220472,-44194.575434762584,0.41535007246062994,9,Greed,74.0
2025-01-04,7797.149899172507,1826029.6199999999,4921.912722371967,2553.537968,6.882851665768194,4665.506790250863,0.6299514043126685,9,Greed,73.0
2025-01-05,7824.165539405858,451943.57,1890.977280334728,3187.719363,13.337737920502093,-29295.64786985523,0.5830192927615063,8,Greed,72.0
2025-01-06,7217.135723097731,556526.99,971.2512914485166,6064.185393,10.583220581151831,-88190.90943126338,0.30528985732984293,7,Extreme Greed,76.0
2025-01-07,9068.043705916796,1313178.1,2061.504081632653,16098.227531,25.271942748822607,-46410.23458855573,0.4762738659811617,6,Extreme Greed,78.0
2025-01-08,6518.9895779990375,3177275.18,3058.0126852743024,130117.090554,125.23300342059672,12941.877589278181,0.6707535229836381,11,Greed,70.0
2025-01-09,6362.8980927356315,1020733.25,1955.427681992337,46975.928902,89.99220096168582,6502.6338274800955,0.5278041751532567,7,Greed,69.0
2025-01-10,31588.405895721615,6547449.68,7994.444053724053,-10116.875552,-12.352717401709402,25294.663476374968,2.55699532973138,7,Neutral,50.0
2025-01-11,30131.135140431095,1658098.71,5859.006042402827,2269.080536,8.017952424028268,145.52115739194346,1.747872711484099,7,Greed,69.0
2025-01-12,12893.280709518272,2258459.17,3751.59330564784,5742.241803,9.538607646179402,183630.51251568587,1.0167487586378738,7,Greed,62.0
2025-01-13,29317.207596281864,2936648.0100000002,7197.666691176471,9655.429352,23.66526801960784,13266.204835453946,2.1154414823039214,11,Greed,61.0
2025-01-14,21343.217767563634,876581.97,3187.5708,16069.512355,58.43459038181818,-12767.070177564,0.8748765435636364,9,Greed,63.0
2025-01-15,28411.1857780412,1801599.8900000001,6747.565131086143,14819.5883,55.50407602996255,-2184.405678471348,1.923629194082397,11,Greed,70.0
2025-01-16,30076.24313476011,3049692.96,8220.196657681941,20807.709328,56.08546988679245,-4195.309066581078,2.400455978328841,9,Extreme Greed,75.0
2025-01-17,8905.736269495797,1110230.46,4664.8338655462185,7006.415608,29.43872104201681,11484.325316676555,1.4765321381932774,8,Extreme Greed,75.0
2025-01-18,9620.95311349616,2711629.88,4165.330076804916,443.2330819999997,0.6808495883256523,-958.7796469321049,1.2533551481720429,12,Extreme Greed,77.0
2025-01-19,6104.771320986599,9715215.3,6199.8821314613915,87923.799302,56.10963580216975,12182.967562635125,1.3799334012188897,15,Extreme Greed,77.0
2025-01-20,16330.118057409887,8287327.01,6302.149817490495,87277.239173,66.37052408593155,-268.22872697666924,1.6788287601977185,15,Extreme Greed,76.0
2025-01-21,19761.02999872815,1523729.82,2874.961924528302,11077.839421,20.901583813207548,-3605.329915559509,0.7515174816981132,8,Extreme Greed,76.0
2025-01-22,8344.303495522838,1778406.43,2137.5077283653845,20524.408057,24.66875968389423,82367.71349383044,0.5663102641346154,10,Extreme Greed,84.0
2025-01-23,6983.956473275615,3697028.66,3035.3273070607556,101256.24216,83.13320374384236,43714.65120619818,0.8935549012151067,12,Extreme Greed,75.0
2025-01-24,5079.286193251716,1611433.45,1843.7453661327231,10602.779738,12.131326931350113,9812.004177256578,0.3874640744851259,11,Extreme Greed,75.0
2025-01-25,3985.267088405138,1239377.7,2449.363043478261,-10348.016255999999,-20.450625011857706,3019.2628054796637,0.6303038775889328,11,Extreme Greed,75.0
2025-01-26,18.065921855875832,1201173.66,2663.3562305986693,40823.466668,90.51766445232816,-34367.882652851215,0.8475790559423504,7,Greed,73.0
2025-01-27,11661.276710637774,1508028.31,1950.8775032341528,41331.765392,53.469295461837,-8017.939862309043,0.5255616654980595,15,Greed,71.0
2025-01-28,6429.960821865462,579412.17,1163.4782530120483,17979.613973,36.103642516064255,102625.50237051192,0.2504222582931727,8,Greed,72.0
2025-01-29,581.4878012956043,1897513.41,2085.1795714285713,23421.01147,25.737375241758244,-143207.49034097412,0.6731001594395605,9,Greed,72.0
2025-01-30,8261.57404625867,3014397.17,2825.114498594189,23097.471385,21.64711470009372,546.5581269507218,0.8197292556044986,11,Greed,70.0
2025-01-31,6716.441229059054,2783411.48,2739.578228346457,35868.296773,35.303441705708664,-19743.580662809272,0.6603720979429134,11,Extreme Greed,76.0
2025-02-01,4211.306208217666,1363746.44,2151.019621451104,32300.205017,50.946695610410096,-57592.00043543796,0.45027978216088327,12,Greed,68.0
2025-02-02,5409.088864621683,5661092.29,4291.957763457164,162854.759623,123.46835452843062,32228.723684552344,0.897742296595906,13,Greed,60.0
2025-02-03,4859.416197735714,22592901.37,9492.815701680673,348871.326269,146.58459086932774,-1368.539400002248,1.2569603462436976,12,Fear,44.0
2025-02-04,15703.124947818073,15678409.27,6241.404964171974,416876.88812,165.9541752070064,542.030125992922,1.5341475174920383,13,Greed,72.0
2025-02-05,21926.164488164224,8743231.51,6741.1191287586735,56706.235562,43.721075992289904,-2297.9337742639477,1.029876342845027,11,Neutral,54.0
2025-02-06,2869.875065266001,2818508.87,1655.0257604227834,33803.799733,19.84955944392249,9598.631843850217,0.41640068033470345,11,Neutral,49.0
2025-02-07,23967.33330591798,3460263.54,2270.5141338582675,22450.002091,14.730972500656167,436951.272429021,0.4843105238451444,13,Fear,44.0
2025-02-08,17096.856943027826,839734.97,1460.4086434782607,586.703253,1.0203534834782608,3837.630819030435,0.1912631064,10,Fear,44.0
2025-02-09,1661.4545370450262,2920919.7,3823.19332460733,150551.829492,197.05736844502616,-25769.211658621727,0.5593741164397905,12,Neutral,46.0
2025-02-10,34318.415525228345,3624958.44,4077.5685489313837,63908.49465,71.88807047244094,73693.97319057019,0.5527135456692913,14,Fear,43.0
2025-02-11,19989.86707794811,2797544.17,3298.990766509434,-6093.784817,-7.186067001179245,49751.5536744617,0.5618279809551887,12,Neutral,47.0
2025-02-12,20122.266069995152,4143974.54,4019.3739476236665,19848.635032,19.251828353055284,26762.36430873385,1.0661057528031037,12,Neutral,46.0
2025-02-13,19088.377477377373,3199852.21,2335.6585474452554,27829.534238,20.313528640875912,208583.39203867564,0.6010857547591241,11,Neutral,50.0
